         33748 function calls in 0.019 seconds

   Ordered by: cumulative time
   List reduced from 123 to 90 due to restriction <90>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       89    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        3    0.000    0.000    0.000    0.000 baseline_analysis_repository.py:129(_finding_collections)
      136    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       12    0.000    0.000    0.000    0.000 uuid.py:280(__str__)
       14    0.000    0.000    0.000    0.000 evidence_package.py:450(<lambda>)
        3    0.000    0.000    0.000    0.000 dataset_scope.py:42(normalize_workspace_id)
       53    0.000    0.000    0.000    0.000 {built-in method builtins.len}
        3    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
       13    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       12    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 operating_context.py:110(_summary)
        1    0.000    0.000    0.000    0.000 evidence_package.py:662(_transition)
        2    0.000    0.000    0.000    0.000 operating_context.py:50(_signals_by_role)
        3    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        3    0.000    0.000    0.000    0.000 dataset_scope.py:156(attach_dataset_scope)
        2    0.000    0.000    0.000    0.000 evidence_package.py:625(_range_overlap)
       20    0.000    0.000    0.000    0.000 evidence_package_fingerprint.py:517(<genexpr>)
        3    0.000    0.000    0.000    0.000 operating_context.py:134(_rounded)
        3    0.000    0.000    0.000    0.000 <string>:2(__init__)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.format}
       12    0.000    0.000    0.000    0.000 uuid.py:285(bytes)
       20    0.000    0.000    0.000    0.000 {built-in method fromisoformat}
        6    0.000    0.000    0.000    0.000 dataset_scope.py:51(normalize_principal)
       44    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
       18    0.000    0.000    0.000    0.000 {method 'quantize' of 'decimal.Decimal' objects}
       12    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       20    0.000    0.000    0.000    0.000 {method 'astimezone' of 'datetime.datetime' objects}
        6    0.000    0.000    0.000    0.000 evidence_package.py:480(_finding)
       18    0.000    0.000    0.000    0.000 {method 'scaleb' of 'decimal.Decimal' objects}
       36    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        4    0.000    0.000    0.000    0.000 evidence_package.py:619(_units_compatible)
        7    0.000    0.000    0.000    0.000 evidence_package_fingerprint.py:495(<genexpr>)
        3    0.000    0.000    0.000    0.000 dataset_scope.py:99(current_dataset_scope)


         33748 function calls in 0.019 seconds

